"NAME10","NAMELSAD10","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg","file"
"Prince William","Prince William County",1.80570583552253e-05,2.85329649329924e-06,2.31635785894468e-05,285.438812255859,"201604.nc4"
"Spotsylvania","Spotsylvania County",3.31255796481855e-05,6.49095284188661e-07,2.19509256567108e-05,285.873657226562,"201604.nc4"
"Manassas Park","Manassas Park city",3.15824036078993e-05,4.78251365620963e-07,2.18554378079716e-05,285.336029052734,"201604.nc4"
"Fairfax","Fairfax County",1.09392916177361e-05,3.93662220214234e-06,2.34410864929184e-05,285.212465922038,"201604.nc4"
"Fairfax","Fairfax city",2.9387035738182e-06,4.66191636405711e-06,2.28646995310555e-05,284.975570678711,"201604.nc4"
"Manassas","Manassas city",3.15824036078993e-05,4.78251365620963e-07,2.18554378079716e-05,285.336029052734,"201604.nc4"
"Arlington","Arlington County",2.83773533737985e-06,4.85878308609244e-06,2.23987026402028e-05,285.485534667969,"201604.nc4"
"Appomattox","Appomattox County",NA,NA,NA,NA,"201604.nc4"
"Bedford","Bedford County",NA,NA,NA,NA,"201604.nc4"
"Campbell","Campbell County",NA,NA,NA,NA,"201604.nc4"
"Lynchburg","Lynchburg city",NA,NA,NA,NA,"201604.nc4"
"Amherst","Amherst County",NA,NA,NA,NA,"201604.nc4"
"Bedford","Bedford city",NA,NA,NA,NA,"201604.nc4"
"Salem","Salem city",NA,NA,NA,NA,"201604.nc4"
"Franklin","Franklin County",NA,NA,NA,NA,"201604.nc4"
"Botetourt","Botetourt County",NA,NA,NA,NA,"201604.nc4"
"Roanoke","Roanoke County",NA,NA,NA,NA,"201604.nc4"
"Craig","Craig County",NA,NA,NA,NA,"201604.nc4"
"Roanoke","Roanoke city",NA,NA,NA,NA,"201604.nc4"
"Radford","Radford city",NA,NA,NA,NA,"201604.nc4"
"Giles","Giles County",NA,NA,NA,NA,"201604.nc4"
"Pulaski","Pulaski County",NA,NA,NA,NA,"201604.nc4"
"Montgomery","Montgomery County",NA,NA,NA,NA,"201604.nc4"
"Galax","Galax city",NA,NA,NA,NA,"201604.nc4"
"Lancaster","Lancaster County",4.36879139063725e-05,3.14464318762475e-06,2.88993560388917e-05,285.98420715332,"201604.nc4"
"Buena Vista","Buena Vista city",NA,NA,NA,NA,"201604.nc4"
"Smyth","Smyth County",NA,NA,NA,NA,"201604.nc4"
"Southampton","Southampton County",4.95739695907105e-05,2.68127602491101e-06,2.84222290550436e-05,286.543538411458,"201604.nc4"
"Mecklenburg","Mecklenburg County",NA,NA,NA,NA,"201604.nc4"
"Rappahannock","Rappahannock County",NA,NA,NA,NA,"201604.nc4"
"Floyd","Floyd County",NA,NA,NA,NA,"201604.nc4"
"Covington","Covington city",NA,NA,NA,NA,"201604.nc4"
"Shenandoah","Shenandoah County",NA,NA,NA,NA,"201604.nc4"
"Wise","Wise County",NA,NA,NA,NA,"201604.nc4"
"Essex","Essex County",3.99230869204205e-05,2.16078923845738e-06,2.73524513301839e-05,285.97030203683,"201604.nc4"
"Lexington","Lexington city",NA,NA,NA,NA,"201604.nc4"
"Bath","Bath County",NA,NA,NA,NA,"201604.nc4"
"Grayson","Grayson County",NA,NA,NA,NA,"201604.nc4"
"Prince Edward","Prince Edward County",NA,NA,NA,NA,"201604.nc4"
"Greensville","Greensville County",NA,NA,NA,NA,"201604.nc4"
"Madison","Madison County",NA,NA,NA,NA,"201604.nc4"
"Emporia","Emporia city",NA,NA,NA,NA,"201604.nc4"
"Charlotte","Charlotte County",NA,NA,NA,NA,"201604.nc4"
"Buckingham","Buckingham County",NA,NA,NA,NA,"201604.nc4"
"Carroll","Carroll County",NA,NA,NA,NA,"201604.nc4"
"Russell","Russell County",NA,NA,NA,NA,"201604.nc4"
"Halifax","Halifax County",NA,NA,NA,NA,"201604.nc4"
"Middlesex","Middlesex County",4.39762397945742e-05,3.11663819729802e-06,2.8847317025793e-05,286.063056945801,"201604.nc4"
"Alleghany","Alleghany County",NA,NA,NA,NA,"201604.nc4"
"Norton","Norton city",NA,NA,NA,NA,"201604.nc4"
"King George","King George County",3.42692928825272e-05,8.94851169164212e-07,2.19179878513387e-05,285.845657348633,"201604.nc4"
"Westmoreland","Westmoreland County",4.01719850439501e-05,1.83067080191298e-06,2.18845655451464e-05,285.851279122489,"201604.nc4"
"Orange","Orange County",NA,NA,NA,NA,"201604.nc4"
"Patrick","Patrick County",NA,NA,NA,NA,"201604.nc4"
"Nottoway","Nottoway County",NA,NA,NA,NA,"201604.nc4"
"Page","Page County",NA,NA,NA,NA,"201604.nc4"
"Northumberland","Northumberland County",4.29964180511888e-05,3.51207590938429e-06,2.85859474388417e-05,285.816204833984,"201604.nc4"
"Wythe","Wythe County",NA,NA,NA,NA,"201604.nc4"
"Brunswick","Brunswick County",NA,NA,NA,NA,"201604.nc4"
"Richmond","Richmond County",4.25275554464731e-05,2.31966589581134e-06,2.78684359987632e-05,285.938105991908,"201604.nc4"
"Highland","Highland County",NA,NA,NA,NA,"201604.nc4"
"Bland","Bland County",NA,NA,NA,NA,"201604.nc4"
"Lunenburg","Lunenburg County",NA,NA,NA,NA,"201604.nc4"
"Rockbridge","Rockbridge County",NA,NA,NA,NA,"201604.nc4"
"Franklin","Franklin city",NA,NA,NA,NA,"201604.nc4"
"Lee","Lee County",NA,NA,NA,NA,"201604.nc4"
"Buchanan","Buchanan County",NA,NA,NA,NA,"201604.nc4"
"Dickenson","Dickenson County",NA,NA,NA,NA,"201604.nc4"
"Northampton","Northampton County",3.9498437763541e-05,2.53865873673931e-06,2.68648755081813e-05,285.622868855794,"201604.nc4"
"Accomack","Accomack County",3.77896989944433e-05,2.97539856381429e-06,2.84264756373886e-05,285.082585652669,"201604.nc4"
"Portsmouth","Portsmouth city",NA,NA,NA,NA,"201605.nc4"
"Surry","Surry County",4.701178158939e-05,8.51162502613079e-06,6.48225777695188e-05,290.717807769775,"201605.nc4"
"Hampton","Hampton city",3.42601970260148e-06,1.87296745934873e-05,4.91202772536781e-05,290.63020324707,"201605.nc4"
"Mathews","Mathews County",4.35259935329668e-05,1.04571145129739e-05,6.7366192524787e-05,290.204223632812,"201605.nc4"
"Gloucester","Gloucester County",4.52215140285261e-05,1.07788230820915e-05,6.82817790220724e-05,290.298572540283,"201605.nc4"
"Virginia Beach","Virginia Beach city",NA,NA,NA,NA,"201605.nc4"
"Isle of Wight","Isle of Wight County",3.77371450099417e-05,5.31333914899779e-06,4.65968738960031e-05,290.778905232747,"201605.nc4"
"Chesapeake","Chesapeake city",NA,NA,NA,NA,"201605.nc4"
"Newport News","Newport News city",4.10251504945336e-06,2.19245030166348e-05,5.97076032136101e-05,290.581573486328,"201605.nc4"
"James City","James City County",4.65806033389526e-05,9.24443793337559e-06,6.81030342093436e-05,290.574668884277,"201605.nc4"
"Suffolk","Suffolk city",4.41302545368671e-05,6.39488507658825e-06,4.87362704006955e-05,290.803833007812,"201605.nc4"
"Poquoson","Poquoson city",NA,NA,5.56350314582232e-05,290.544586181641,"201605.nc4"
"Norfolk","Norfolk city",NA,NA,0,290.681182861328,"201605.nc4"
"York","York County",4.61058894870803e-05,8.37146762933116e-06,6.59494071442168e-05,290.47880859375,"201605.nc4"
"Williamsburg","Williamsburg city",4.65396260551643e-05,9.05560318642529e-06,6.8600010611893e-05,290.497782389323,"201605.nc4"
"Hanover","Hanover County",4.53506644199868e-05,1.27053299365798e-05,7.7393970319203e-05,290.242226736886,"201605.nc4"
"Powhatan","Powhatan County",NA,NA,NA,NA,"201605.nc4"
"King and Queen","King and Queen County",4.51133591923281e-05,1.25690497725373e-05,7.51939824112924e-05,290.112201690674,"201605.nc4"
"Petersburg","Petersburg city",3.6686298699351e-05,1.43150266467273e-05,6.83417256368557e-05,290.726707458496,"201605.nc4"
"Henrico","Henrico County",2.51546056233565e-05,2.65563662651402e-05,7.45069792174036e-05,290.409805297852,"201605.nc4"
"King William","King William County",4.47377183263598e-05,1.32469176605809e-05,7.52492751416867e-05,290.229175567627,"201605.nc4"
"Chesterfield","Chesterfield County",3.60700546480075e-05,1.94472734165174e-05,7.36695292289369e-05,290.636123657227,"201605.nc4"
"Richmond","Richmond city",3.52400229530758e-06,3.75065210391767e-05,7.41597250453196e-05,290.391052246094,"201605.nc4"
"Cumberland","Cumberland County",NA,NA,NA,NA,"201605.nc4"
"Colonial Heights","Colonial Heights city",2.72841934929602e-05,2.06938766496023e-05,7.13166336936411e-05,290.733612060547,"201605.nc4"
"Goochland","Goochland County",NA,NA,NA,NA,"201605.nc4"
"Caroline","Caroline County",4.22876502333176e-05,1.00740670794559e-05,7.77075521390153e-05,289.803447178432,"201605.nc4"
"Sussex","Sussex County",4.40833850916533e-05,7.02101533534005e-06,6.20114788034698e-05,290.893444061279,"201605.nc4"
"Prince George","Prince George County",4.05561645493435e-05,1.19857182312444e-05,6.99729707775987e-05,290.736152648926,"201605.nc4"
"Dinwiddie","Dinwiddie County",4.62611606053542e-05,6.37626953903236e-06,6.21443014097167e-05,290.798294067383,"201605.nc4"
"Louisa","Louisa County",NA,NA,NA,NA,"201605.nc4"
"Charles City","Charles City County",4.62660076057849e-05,1.08150015876163e-05,7.30661716564403e-05,290.644327799479,"201605.nc4"
"New Kent","New Kent County",4.6025330084376e-05,1.24377056636149e-05,7.37205540644936e-05,290.426733398437,"201605.nc4"
"Amelia","Amelia County",NA,NA,NA,NA,"201605.nc4"
"Hopewell","Hopewell city",3.53934046870563e-05,1.70225830515847e-05,7.37875125196297e-05,290.726005554199,"201605.nc4"
"Winchester","Winchester city",NA,NA,NA,NA,"201605.nc4"
"Frederick","Frederick County",NA,NA,NA,NA,"201605.nc4"
"Culpeper","Culpeper County",NA,NA,NA,NA,"201605.nc4"
"Tazewell","Tazewell County",NA,NA,NA,NA,"201605.nc4"
"Rockingham","Rockingham County",NA,NA,NA,NA,"201605.nc4"
"Harrisonburg","Harrisonburg city",NA,NA,NA,NA,"201605.nc4"
"Charlottesville","Charlottesville city",NA,NA,NA,NA,"201605.nc4"
"Fluvanna","Fluvanna County",NA,NA,NA,NA,"201605.nc4"
"Greene","Greene County",NA,NA,NA,NA,"201605.nc4"
"Nelson","Nelson County",NA,NA,NA,NA,"201605.nc4"
"Albemarle","Albemarle County",NA,NA,NA,NA,"201605.nc4"
"Danville","Danville city",NA,NA,NA,NA,"201605.nc4"
"Pittsylvania","Pittsylvania County",NA,NA,NA,NA,"201605.nc4"
"Martinsville","Martinsville city",NA,NA,NA,NA,"201605.nc4"
"Henry","Henry County",NA,NA,NA,NA,"201605.nc4"
"Bristol","Bristol city",NA,NA,NA,NA,"201605.nc4"
"Washington","Washington County",NA,NA,NA,NA,"201605.nc4"
"Scott","Scott County",NA,NA,NA,NA,"201605.nc4"
"Waynesboro","Waynesboro city",NA,NA,NA,NA,"201605.nc4"
"Staunton","Staunton city",NA,NA,NA,NA,"201605.nc4"
"Augusta","Augusta County",NA,NA,NA,NA,"201605.nc4"
"Clarke","Clarke County",NA,NA,NA,NA,"201605.nc4"
"Fredericksburg","Fredericksburg city",3.95786064473214e-05,5.7360261962458e-06,6.56364900351036e-05,289.634887695312,"201605.nc4"
"Stafford","Stafford County",3.88827727874741e-05,5.16170043738384e-06,6.10114831943065e-05,289.425689697266,"201605.nc4"
"Alexandria","Alexandria city",1.26408153846569e-05,1.40458706141544e-05,5.01433496538084e-05,289.167533874512,"201605.nc4"
"Loudoun","Loudoun County",1.56689008387427e-05,1.2837390841014e-05,4.96719925043484e-05,288.891337076823,"201605.nc4"
"Warren","Warren County",NA,NA,NA,NA,"201605.nc4"
"Fauquier","Fauquier County",NA,NA,NA,NA,"201605.nc4"
"Falls Church","Falls Church city",3.42103862749354e-06,1.90892096725293e-05,5.12745064042974e-05,288.890594482422,"201605.nc4"
"Prince William","Prince William County",2.02511081397461e-05,1.33634867438559e-05,5.17896878591273e-05,289.19116973877,"201605.nc4"
"Spotsylvania","Spotsylvania County",3.99979944631923e-05,5.86526994084124e-06,6.80321099935099e-05,289.707244873047,"201605.nc4"
"Manassas Park","Manassas Park city",3.63156068488024e-05,2.73750561063935e-06,4.50798943347763e-05,289.093414306641,"201605.nc4"
"Fairfax","Fairfax County",1.24004775064653e-05,1.51661560607863e-05,5.08788440735467e-05,288.974606831868,"201605.nc4"
"Fairfax","Fairfax city",3.38699510393781e-06,1.93641662917798e-05,4.99572943226667e-05,288.738540649414,"201605.nc4"
"Manassas","Manassas city",3.63156068488024e-05,2.73750561063935e-06,4.50798943347763e-05,289.093414306641,"201605.nc4"
"Arlington","Arlington County",3.53532823282876e-06,1.50328251038445e-05,4.68385696876794e-05,289.252502441406,"201605.nc4"
"Appomattox","Appomattox County",NA,NA,NA,NA,"201605.nc4"
"Bedford","Bedford County",NA,NA,NA,NA,"201605.nc4"
"Campbell","Campbell County",NA,NA,NA,NA,"201605.nc4"
"Lynchburg","Lynchburg city",NA,NA,NA,NA,"201605.nc4"
"Amherst","Amherst County",NA,NA,NA,NA,"201605.nc4"
"Bedford","Bedford city",NA,NA,NA,NA,"201605.nc4"
"Salem","Salem city",NA,NA,NA,NA,"201605.nc4"
"Franklin","Franklin County",NA,NA,NA,NA,"201605.nc4"
"Botetourt","Botetourt County",NA,NA,NA,NA,"201605.nc4"
"Roanoke","Roanoke County",NA,NA,NA,NA,"201605.nc4"
"Craig","Craig County",NA,NA,NA,NA,"201605.nc4"
"Roanoke","Roanoke city",NA,NA,NA,NA,"201605.nc4"
"Radford","Radford city",NA,NA,NA,NA,"201605.nc4"
"Giles","Giles County",NA,NA,NA,NA,"201605.nc4"
"Pulaski","Pulaski County",NA,NA,NA,NA,"201605.nc4"
"Montgomery","Montgomery County",NA,NA,NA,NA,"201605.nc4"
"Galax","Galax city",NA,NA,NA,NA,"201605.nc4"
"Lancaster","Lancaster County",4.56722555099986e-05,1.28568878305183e-05,7.69234775361838e-05,290.017608642578,"201605.nc4"
"Buena Vista","Buena Vista city",NA,NA,NA,NA,"201605.nc4"
"Smyth","Smyth County",NA,NA,NA,NA,"201605.nc4"
"Southampton","Southampton County",4.69421611342113e-05,7.39343067834852e-06,5.88267127265378e-05,290.843983968099,"201605.nc4"
"Mecklenburg","Mecklenburg County",NA,NA,NA,NA,"201605.nc4"
"Rappahannock","Rappahannock County",NA,NA,NA,NA,"201605.nc4"
"Floyd","Floyd County",NA,NA,NA,NA,"201605.nc4"
"Covington","Covington city",NA,NA,NA,NA,"201605.nc4"
"Shenandoah","Shenandoah County",NA,NA,NA,NA,"201605.nc4"
"Wise","Wise County",NA,NA,NA,NA,"201605.nc4"
"Essex","Essex County",4.25972960199163e-05,1.35551481434959e-05,7.84182619619449e-05,289.933401925223,"201605.nc4"
"Lexington","Lexington city",NA,NA,NA,NA,"201605.nc4"
"Bath","Bath County",NA,NA,NA,NA,"201605.nc4"
"Grayson","Grayson County",NA,NA,NA,NA,"201605.nc4"
"Prince Edward","Prince Edward County",NA,NA,NA,NA,"201605.nc4"
"Greensville","Greensville County",NA,NA,NA,NA,"201605.nc4"
"Madison","Madison County",NA,NA,NA,NA,"201605.nc4"
"Emporia","Emporia city",NA,NA,NA,NA,"201605.nc4"
"Charlotte","Charlotte County",NA,NA,NA,NA,"201605.nc4"
"Buckingham","Buckingham County",NA,NA,NA,NA,"201605.nc4"
"Carroll","Carroll County",NA,NA,NA,NA,"201605.nc4"
"Russell","Russell County",NA,NA,NA,NA,"201605.nc4"
"Halifax","Halifax County",NA,NA,NA,NA,"201605.nc4"
"Middlesex","Middlesex County",4.57060186818126e-05,1.34122788040258e-05,7.57029629312456e-05,290.12377166748,"201605.nc4"
"Alleghany","Alleghany County",NA,NA,NA,NA,"201605.nc4"
"Norton","Norton city",NA,NA,NA,NA,"201605.nc4"
"King George","King George County",3.97300582335447e-05,7.78784112753783e-06,7.07708659319906e-05,289.661437988281,"201605.nc4"
"Westmoreland","Westmoreland County",4.37830361382415e-05,1.19380432200463e-05,6.54789899791863e-05,289.740304129464,"201605.nc4"
"Orange","Orange County",NA,NA,NA,NA,"201605.nc4"
"Patrick","Patrick County",NA,NA,NA,NA,"201605.nc4"
"Nottoway","Nottoway County",NA,NA,NA,NA,"201605.nc4"
"Page","Page County",NA,NA,NA,NA,"201605.nc4"
"Northumberland","Northumberland County",4.59651040728204e-05,1.02817974038771e-05,7.47891783248633e-05,289.779144287109,"201605.nc4"
"Wythe","Wythe County",NA,NA,NA,NA,"201605.nc4"
"Brunswick","Brunswick County",NA,NA,NA,NA,"201605.nc4"
"Richmond","Richmond County",4.56787201983389e-05,1.16382476075419e-05,7.7148259151727e-05,289.896597726004,"201605.nc4"
"Highland","Highland County",NA,NA,NA,NA,"201605.nc4"
"Bland","Bland County",NA,NA,NA,NA,"201605.nc4"
"Lunenburg","Lunenburg County",NA,NA,NA,NA,"201605.nc4"
"Rockbridge","Rockbridge County",NA,NA,NA,NA,"201605.nc4"
"Franklin","Franklin city",NA,NA,NA,NA,"201605.nc4"
"Lee","Lee County",NA,NA,NA,NA,"201605.nc4"
"Buchanan","Buchanan County",NA,NA,NA,NA,"201605.nc4"
"Dickenson","Dickenson County",NA,NA,NA,NA,"201605.nc4"
"Northampton","Northampton County",3.77200281945989e-05,4.55559047622955e-06,4.95221635598379e-05,289.721867879232,"201605.nc4"
"Accomack","Accomack County",3.81974330759311e-05,6.78630274044487e-06,5.86635645352847e-05,289.154937744141,"201605.nc4"
"Portsmouth","Portsmouth city",NA,NA,NA,NA,"201606.nc4"
"Surry","Surry County",7.08423158357618e-05,4.16862022234454e-06,5.58234823984094e-05,296.447662353516,"201606.nc4"
"Hampton","Hampton city",6.90281581228191e-06,1.22497026495694e-05,5.46409282833338e-05,296.353424072266,"201606.nc4"
"Mathews","Mathews County",6.31964940112084e-05,2.39804057855508e-06,4.05064747610595e-05,296.099945068359,"201606.nc4"
"Gloucester","Gloucester County",6.71068955853116e-05,2.16524017560005e-06,4.10506245316355e-05,296.172729492188,"201606.nc4"
"Virginia Beach","Virginia Beach city",NA,NA,NA,NA,"201606.nc4"
"Isle of Wight","Isle of Wight County",5.69556175598507e-05,2.58030420915694e-06,4.58274710884633e-05,296.479746500651,"201606.nc4"
"Chesapeake","Chesapeake city",NA,NA,NA,NA,"201606.nc4"
"Newport News","Newport News city",6.32640376352356e-06,9.60377474257257e-06,4.87929100927431e-05,296.342864990234,"201606.nc4"
"James City","James City County",6.85940249240957e-05,2.8089060037928e-06,4.51181485914276e-05,296.389144897461,"201606.nc4"
"Suffolk","Suffolk city",6.78069918649271e-05,2.68307167061721e-06,5.55628248548601e-05,296.4833984375,"201606.nc4"
"Poquoson","Poquoson city",NA,NA,5.31034711457323e-05,296.311157226562,"201606.nc4"
"Norfolk","Norfolk city",NA,NA,0,296.357482910156,"201606.nc4"
"York","York County",6.79003511322662e-05,2.14336589579034e-06,4.34304180089384e-05,296.282556152344,"201606.nc4"
"Williamsburg","Williamsburg city",6.82209429214709e-05,2.22143743637086e-06,4.23951969423797e-05,296.302042643229,"201606.nc4"
"Hanover","Hanover County",7.00674156957705e-05,2.81236790604973e-06,4.68247380922548e-05,296.382502964565,"201606.nc4"
"Powhatan","Powhatan County",NA,NA,NA,NA,"201606.nc4"
"King and Queen","King and Queen County",6.83602775097825e-05,3.15202885303734e-06,4.29448568866064e-05,296.201244354248,"201606.nc4"
"Petersburg","Petersburg city",5.45731213605904e-05,8.82984045347257e-06,5.95416140640737e-05,296.506370544434,"201606.nc4"
"Henrico","Henrico County",3.82279886252945e-05,7.80660650434584e-06,5.01270196764381e-05,296.420318603516,"201606.nc4"
"King William","King William County",6.86025596223772e-05,3.40676263022033e-06,4.80285721096152e-05,296.313694000244,"201606.nc4"
"Chesterfield","Chesterfield County",5.40919071454482e-05,7.07066976701753e-06,5.30126326339087e-05,296.527648925781,"201606.nc4"
"Richmond","Richmond city",5.23760672876961e-06,1.21673601825023e-05,4.54661094408948e-05,296.442596435547,"201606.nc4"
"Cumberland","Cumberland County",NA,NA,NA,NA,"201606.nc4"
"Colonial Heights","Colonial Heights city",4.03777294195606e-05,1.22619264857349e-05,5.83632172492798e-05,296.549438476562,"201606.nc4"
"Goochland","Goochland County",NA,NA,NA,NA,"201606.nc4"
"Caroline","Caroline County",6.72376351888358e-05,3.24003467864843e-06,4.62631196569419e-05,296.256746564593,"201606.nc4"
"Sussex","Sussex County",6.58153717267851e-05,5.46868926676325e-06,5.53453050997632e-05,296.55118560791,"201606.nc4"
"Prince George","Prince George County",6.09875776262925e-05,7.0063640009721e-06,5.79418310735491e-05,296.502517700195,"201606.nc4"
"Dinwiddie","Dinwiddie County",6.82037098158617e-05,5.25795053363254e-06,5.88712082389975e-05,296.502822875977,"201606.nc4"
"Louisa","Louisa County",NA,NA,NA,NA,"201606.nc4"
"Charles City","Charles City County",6.92624586614935e-05,4.02714291188507e-06,5.28911908380299e-05,296.492543538411,"201606.nc4"
"New Kent","New Kent County",6.88636748236604e-05,3.68936075574311e-06,4.99895824759733e-05,296.333404541016,"201606.nc4"
"Amelia","Amelia County",NA,NA,NA,NA,"201606.nc4"
"Hopewell","Hopewell city",5.32276585545333e-05,8.13991135828473e-06,5.50009999642498e-05,296.568382263184,"201606.nc4"
"Winchester","Winchester city",NA,NA,NA,NA,"201606.nc4"
"Frederick","Frederick County",NA,NA,NA,NA,"201606.nc4"
"Culpeper","Culpeper County",NA,NA,NA,NA,"201606.nc4"
"Tazewell","Tazewell County",NA,NA,NA,NA,"201606.nc4"
"Rockingham","Rockingham County",NA,NA,NA,NA,"201606.nc4"
